CustomerID,TenureDays,RecencyDays,Frequency,MonetaryValue
14891,701,4247,2,1655.929
29741,274,4201,3,1654.3501
14726,758,4301,2,1639.343
14576,882,4342,2,1631.5748
29733,181,5024,2,1627.2138
14722,735,4318,2,1622.7901
14610,843,4327,2,1622.7901
14589,839,4338,2,1622.7901
14892,701,4247,2,1622.7901
14852,709,4279,2,1622.7901
14580,838,4352,2,1622.7901
14753,723,4268,2,1622.7901
11200,347,4149,27,1617.0356
11277,348,4153,27,1585.6648
15893,225,4360,2,1578.9788
15552,159,4509,2,1576.2384
29766,455,4232,2,1575.882
15986,221,4339,2,1572.3488
15886,138,4433,2,1571.8184
15827,159,4448,2,1567.9067
15865,174,4430,2,1565.7298
15908,228,4341,2,1562.3927
26547,533,4197,2,1555.7959
27362,189,4379,2,1555.2323
15987,246,4298,2,1552.4698
15892,242,4356,2,1548.6134
26918,411,4191,2,1546.9338
27473,385,4172,2,1545.2984
15885,179,4417,2,1544.7348
15902,215,4378,2,1544.7348
26560,539,4199,2,1543.0663
15904,197,4383,2,1541.4198
19475,66,4517,2,1541.3977
15994,228,4322,2,1538.1048
19503,86,4474,2,1538.1048
27346,176,4410,2,1536.9998
26667,192,4493,2,1536.9998
26658,181,4523,2,1536.9998
15763,196,4452,2,1533.6848
27471,373,4174,2,1532.0605
27489,389,4176,2,1528.7123
27355,213,4374,2,1528.7123
19504,127,4419,2,1528.1819
27348,221,4365,2,1527.6184
27483,378,4185,2,1527.6184
15909,240,4334,2,1525.1763
15862,140,4471,2,1524.8448
15901,212,4381,2,1521.5519
15890,184,4391,2,1519.6624
15561,172,4483,2,1519.6624
15551,132,4533,2,1519.6624
15903,190,4378,2,1517.1098
15553,138,4529,2,1517.1098
15882,199,4429,2,1516.5684
27486,349,4193,2,1516.0048
15555,122,4518,2,1516.0048
27500,189,4351,2,1516.0048
27470,361,4185,2,1516.0048
27353,220,4374,2,1516.0048
27365,213,4364,2,1516.0048
27075,583,4235,2,1516.0048
26743,191,4483,2,1516.0048
26768,195,4454,2,1516.0048
29751,0,4537,1,1514.006
15558,156,4499,2,1506.0709
26549,528,4195,2,1504.4023
15953,237,4323,2,1500.5569
27406,362,4254,2,1500.5569
27352,203,4384,2,1500.5569
26748,193,4483,2,1500.5569
15554,143,4510,2,1500.5569
26657,190,4519,2,1500.5569
27485,346,4201,2,1496.9546
27493,374,4189,2,1495.5734
27498,197,4366,2,1492.5788
27340,164,4415,2,1492.5788
26919,416,4187,2,1492.5788
27371,221,4373,2,1492.5788
26924,435,4179,2,1492.5788
27342,184,4398,2,1490.0484
15562,127,4504,2,1489.5069
26654,171,4519,2,1488.1699
15276,336,4514,2,1488.1699
26656,184,4513,2,1487.2748
27472,347,4200,2,1487.2748
15570,158,4476,2,1486.1809
27492,355,4199,2,1486.1256
26757,185,4453,2,1485.6394
27359,221,4354,2,1485.6394
27338,182,4444,2,1480.6117
26917,428,4178,2,1479.8713
15548,155,4507,2,1478.4459
15557,125,4526,2,1478.4459
27339,155,4441,2,1477.3409
26967,134,4469,2,1477.3409
26921,431,4191,2,1477.3409
26666,134,4529,2,1477.3409
27356,192,4377,2,1477.3409
26920,422,4182,2,1477.3409
26561,551,4185,2,1477.3409
26767,198,4450,2,1471.8269
27469,395,4176,2,1471.8269
26774,183,4458,2,1471.8269
27499,189,4373,2,1471.8269
27490,380,4185,2,1471.8269
11331,351,4145,27,1468.8883
27366,208,4374,2,1461.893
26922,402,4197,2,1461.893
26916,453,4172,2,1461.893
27354,225,4360,2,1461.893
26749,179,4505,2,1461.893
27488,380,4185,2,1461.893
26758,168,4464,2,1461.893
26655,168,4528,2,1461.893
27484,365,4189,2,1461.893
15834,145,4467,2,1461.893
27487,382,4185,2,1461.893
27341,179,4399,2,1461.893
26760,185,4461,2,1461.893
26548,544,4181,2,1461.893
26923,428,4184,2,1461.893
27370,210,4376,2,1461.893
15860,167,4458,2,1461.893
27299,192,4415,2,1461.893
30099,0,4567,1,1459.2824
11176,359,4142,28,1458.6118
30010,181,4963,2,1457.3288
25928,732,4226,2,1454.2334
30080,182,4293,3,1452.5356
27879,0,4311,1,1451.2407
25086,0,4535,1,1445.6826
25417,0,4357,1,1445.6826
25709,886,4209,2,1445.4044
25938,708,4228,2,1445.4044
25926,744,4213,2,1445.4044
25714,866,4203,2,1445.4044
29432,0,4437,1,1444.5776
15017,396,4514,2,1444.2994
25558,943,4260,2,1444.2994
25389,0,4398,1,1440.7322
25716,842,4213,2,1439.3601
28102,0,4173,1,1436.3122
25937,730,4224,2,1436.0119
26948,0,4374,1,1429.1297
26974,0,4332,1,1428.5551
29433,0,4439,1,1424.7097
27874,0,4464,1,1423.5826
25713,855,4222,2,1423.3044
26640,841,4306,2,1423.3044
25561,909,4238,2,1423.3044
25560,906,4243,2,1423.3044
30036,184,4322,3,1422.3392
27878,0,4319,1,1418.6211
25382,0,4445,1,1418.6211
26977,0,4324,1,1418.6211
25368,0,4440,1,1418.6211
25403,0,4381,1,1418.6211
27139,0,4235,1,1417.5161
29905,273,4963,2,1416.9322
25539,0,4401,1,1412.0022
25940,705,4208,2,1411.7019
25555,980,4238,2,1411.7019
25390,0,4409,1,1408.1347
23699,0,4320,1,1408.1347
27014,678,4253,2,1407.8565
25717,838,4228,2,1407.8565
25705,883,4204,2,1407.8565
25711,863,4203,2,1407.8565
25718,818,4219,2,1407.8565
25715,852,4204,2,1407.8565
25944,696,4225,2,1407.8565
25922,720,4217,2,1407.8565
26884,0,4478,1,1407.5822
26940,0,4389,1,1407.5822
25619,0,4292,1,1407.5822
25574,0,4357,1,1407.5822
25927,748,4215,2,1406.1327
26683,867,4274,2,1404.2542
19550,0,4465,1,1402.7644
26961,0,4359,1,1402.0682
25097,0,4490,1,1402.0682
27180,0,4201,1,1402.0682
25700,0,4186,1,1402.0682
25600,0,4294,1,1402.0682
25420,0,4333,1,1402.0682
27875,0,4464,1,1402.0682
26864,0,4536,1,1402.0682
26692,853,4254,2,1399.8784
25593,0,4334,1,1397.6482
27004,0,4316,1,1397.6482
26831,0,4521,1,1397.6482
27120,0,4289,1,1397.6482
25649,0,4204,1,1397.6482
26991,0,4346,1,1397.6482
25939,697,4223,2,1397.348
25370,0,4424,1,1396.5211
26930,0,4455,1,1396.5211
25557,942,4237,2,1395.4695
25707,864,4232,2,1394.5744
25712,852,4202,2,1394.5744
25918,741,4225,2,1392.939
25092,0,4527,1,1389.8911
25391,0,4385,1,1388.7419
25935,749,4202,2,1387.9113
25941,710,4205,2,1387.1709
19402,0,4493,1,1386.1894
25607,0,4306,1,1384.9186
25564,896,4234,2,1384.6405
25566,883,4245,2,1384.6405
25921,741,4230,2,1384.6405
25556,928,4255,2,1384.6405
25708,887,4204,2,1384.6405
25559,933,4246,2,1384.6405
25568,851,4245,2,1384.6405
30016,0,4779,1,1384.3708
25098,0,4481,1,1382.4876
25683,0,4215,1,1382.4876
23789,0,4267,1,1382.4876
25432,0,4337,1,1381.0732
29431,0,4468,1,1381.0732
25392,0,4373,1,1381.0732
25088,0,4521,1,1381.0732
25606,0,4313,1,1381.0732
25386,0,4400,1,1381.0732
28091,0,4205,1,1381.0732
25380,0,4427,1,1381.0732
25421,0,4338,1,1381.0732
25613,0,4299,1,1381.0732
25388,0,4392,1,1381.0732
26862,0,4518,1,1381.0732
25199,0,4462,1,1381.0732
25394,0,4383,1,1381.0732
25148,0,4475,1,1381.0732
27873,0,4537,1,1381.0732
23794,0,4259,1,1381.0732
19205,0,4186,1,1381.0732
25419,0,4359,1,1381.0732
25617,0,4301,1,1381.0732
25385,0,4442,1,1381.0732
25099,0,4480,1,1381.0732
28098,0,4219,1,1381.0732
26936,0,4391,1,1381.0732
26873,0,4487,1,1381.0732
25204,0,4457,1,1381.0732
25840,0,4339,1,1381.0732
25087,0,4512,1,1381.0732
25402,0,4369,1,1381.0732
25198,0,4454,1,1381.0732
25384,0,4445,1,1381.0732
25281,0,4449,1,1381.0732
25387,0,4399,1,1381.0732
25945,681,4228,2,1379.1265
25936,752,4204,2,1379.1265
25919,782,4202,2,1379.1265
25366,0,4459,1,1374.4432
25436,0,4330,1,1374.4432
25493,0,4188,1,1374.0012
22686,0,4464,1,1374.0012
20700,0,4318,1,1374.0012
23930,0,4372,1,1374.0012
25704,825,4259,2,1369.1926
25567,881,4252,2,1369.1926
25710,894,4202,2,1369.1926
25706,871,4227,2,1369.1926
25563,904,4256,2,1369.1926
25562,932,4235,2,1369.1926
25565,883,4240,2,1369.1926
26826,0,4535,1,1367.7911
26963,0,4338,1,1367.7911
25693,0,4187,1,1366.6419
27161,0,4202,1,1366.6419
25096,0,4491,1,1366.6419
23774,0,4439,1,1364.0673
21930,0,4188,1,1363.5258
20884,0,4222,1,1359.1058
27877,0,4342,1,1357.8572
25381,0,4432,1,1357.8572
25383,0,4434,1,1357.8572
25538,0,4449,1,1357.8572
25614,0,4300,1,1357.8572
27154,0,4241,1,1357.8572
26825,0,4507,1,1357.8572
25085,0,4514,1,1357.8572
23799,0,4188,1,1357.8572
25639,0,4244,1,1357.8572
25413,0,4357,1,1357.8572
27119,0,4286,1,1357.8572
26933,0,4443,1,1352.3432
25485,0,4462,1,1352.3432
25339,0,4456,1,1352.3432
25694,0,4199,1,1352.3432
25588,0,4384,1,1352.3432
25586,0,4356,1,1352.3432
25540,0,4370,1,1352.3432
29401,0,4512,1,1352.3432
25203,0,4462,1,1352.3432
25412,0,4361,1,1352.3432
26954,0,4365,1,1352.3432
25532,0,4466,1,1352.3432
29411,0,4489,1,1352.3432
25395,0,4380,1,1352.3432
25146,0,4503,1,1352.3432
25418,0,4383,1,1352.3432
27136,0,4266,1,1352.3432
19527,0,4355,1,1347.4923
19225,0,4534,1,1346.9729
23788,0,4300,1,1342.4093
23688,0,4522,1,1342.4093
25594,0,4323,1,1342.4093
25411,0,4374,1,1342.4093
25379,0,4415,1,1342.4093
28103,0,4188,1,1342.4093
27876,0,4356,1,1342.4093
27169,0,4197,1,1342.4093
26946,0,4379,1,1342.4093
24213,0,4272,1,1341.9783
20175,0,4344,1,1341.9783
21583,0,4245,1,1341.9783
20026,0,4394,1,1340.3319
24026,0,4373,1,1340.3319
25510,0,4214,1,1340.3098
24217,0,4285,1,1336.4644
20699,0,4318,1,1336.4644
21357,0,4262,1,1332.0444
21483,0,4245,1,1332.0444
20793,0,4298,1,1332.0444
18603,0,4440,1,1332.0444
21723,0,4208,1,1332.0444
22152,0,4193,1,1332.0444
19532,0,4503,1,1332.0444
21685,0,4204,1,1332.0444
21728,0,4230,1,1332.0444
11223,342,4163,27,1331.9455
20190,0,4363,1,1330.9283
24034,0,4366,1,1329.8233
27167,0,4401,1,1329.8233
24193,0,4271,1,1325.4033
19875,0,4420,1,1325.4033
22642,0,4489,1,1324.8619
18795,0,4406,1,1324.8619
21926,0,4192,1,1324.8619
25312,0,4221,1,1324.8619
23904,0,4425,1,1324.8619
20646,0,4298,1,1323.7569
28563,0,4253,1,1323.7569
21274,0,4277,1,1323.7569
28522,0,4266,1,1323.7569
20782,0,4281,1,1323.1381
21476,0,4238,1,1323.1381
23983,0,4395,1,1320.9944
21246,0,4274,1,1320.4419
19743,0,4434,1,1320.4419
20387,0,4347,1,1320.4419
24138,0,4239,1,1320.4419
21436,0,4174,1,1319.3148
20657,0,4303,1,1318.7623
23753,0,4420,1,1318.7623
28702,0,4212,1,1318.7623
19986,0,4442,1,1314.3533
21315,0,4371,1,1314.3533
27590,0,4177,1,1314.3533
11091,344,4161,28,1314.2103
21144,0,4282,1,1313.2483
19406,0,4477,1,1313.2483
22653,0,4492,1,1313.2483
25531,0,4227,1,1313.2483
22245,0,4192,1,1313.2483
25585,0,4174,1,1313.2483
19113,0,4361,1,1308.8283
20401,0,4330,1,1308.8283
20750,0,4299,1,1308.8283
20009,0,4407,1,1308.8283
20399,0,4332,1,1308.8283
21355,0,4260,1,1308.8283
23225,0,4495,1,1308.8283
20372,0,4371,1,1308.8283
21422,0,4228,1,1308.8283
21920,0,4206,1,1308.8283
19701,0,4453,1,1308.8283
22137,0,4195,1,1308.8283
23986,0,4398,1,1308.8283
20677,0,4316,1,1308.8283
19993,0,4438,1,1308.8283
20205,0,4371,1,1308.8283
20145,0,4341,1,1308.8283
27694,0,4182,1,1308.8283
21645,0,4218,1,1307.7344
23760,0,4430,1,1307.7344
19409,0,4495,1,1307.7344
19160,0,4515,1,1307.7344
27696,0,4193,1,1307.7344
22613,0,4524,1,1307.7344
21434,0,4174,1,1307.7344
21929,0,4195,1,1307.7344
19775,0,4439,1,1307.7344
23224,0,4501,1,1307.7344
19549,0,4457,1,1307.7344
19984,0,4418,1,1307.7344
21335,0,4318,1,1307.7344
27687,0,4178,1,1307.7344
21149,0,4278,1,1307.7344
21309,0,4494,1,1307.7344
19548,0,4463,1,1307.7344
27589,0,4199,1,1307.7344
19116,0,4381,1,1307.7344
19531,0,4495,1,1303.8669
20281,0,4365,1,1303.8669
20395,0,4339,1,1303.8669
27698,0,4192,1,1303.8669
20187,0,4367,1,1303.8669
22236,0,4173,1,1303.8669
21604,0,4216,1,1303.8669
20765,0,4310,1,1303.8669
22188,0,4180,1,1303.8669
21326,0,4366,1,1303.8669
21794,0,4229,1,1303.8669
21711,0,4225,1,1303.8669
19547,0,4456,1,1303.8669
19681,0,4338,1,1303.8669
20093,0,4410,1,1303.8669
20660,0,4322,1,1303.8669
22220,0,4174,1,1303.8669
21147,0,4267,1,1303.8669
21585,0,4235,1,1303.8669
19725,0,4455,1,1303.8669
21388,0,4246,1,1303.3144
21605,0,4226,1,1303.3144
23777,0,4413,1,1303.3144
25546,0,4232,1,1303.3144
19744,0,4415,1,1303.3144
18557,0,4492,1,1303.3144
19526,0,4380,1,1303.3144
19400,0,4367,1,1303.3144
26988,0,4404,1,1303.3144
21329,0,4250,1,1303.3144
24011,0,4366,1,1303.3144
19545,0,4466,1,1303.3144
19534,0,4496,1,1303.3144
24114,0,4322,1,1303.3144
23988,0,4378,1,1303.3144
23954,0,4436,1,1302.1873
21100,0,4189,1,1302.1873
25448,0,4211,1,1297.8004
22391,0,4184,1,1297.8004
27798,0,4340,1,1297.8004
24054,0,4330,1,1297.8004
20061,0,4329,1,1297.8004
21781,0,4226,1,1297.8004
20888,0,4216,1,1297.8004
21910,0,4186,1,1297.8004
18570,0,4466,1,1297.8004
24189,0,4293,1,1297.8004
19546,0,4369,1,1297.8004
21401,0,4248,1,1297.8004
19171,0,4523,1,1297.8004
20198,0,4370,1,1297.8004
21798,0,4219,1,1297.8004
20195,0,4381,1,1297.8004
27712,0,4174,1,1297.8004
25502,0,4185,1,1297.8004
21429,0,4182,1,1297.8004
27795,0,4350,1,1297.8004
24048,0,4333,1,1297.8004
20541,0,4346,1,1297.8004
20650,0,4317,1,1297.8004
21941,0,4199,1,1297.8004
20295,0,4370,1,1297.8004
25599,0,4189,1,1297.8004
22668,0,4518,1,1297.8004
22253,0,4172,1,1297.8004
27182,0,4359,1,1297.8004
19891,0,4429,1,1297.8004
20661,0,4308,1,1297.8004
21491,0,4248,1,1297.8004
21700,0,4231,1,1297.8004
19745,0,4441,1,1297.8004
20652,0,4304,1,1297.8004
20529,0,4347,1,1297.8004
25604,0,4183,1,1297.8004
24047,0,4348,1,1297.8004
19985,0,4436,1,1297.8004
20028,0,4386,1,1297.8004
28564,0,4202,1,1297.8004
20194,0,4360,1,1297.8004
22318,0,4174,1,1297.8004
20371,0,4368,1,1297.8004
24044,0,4332,1,1297.8004
21588,0,4220,1,1297.8004
22111,0,4199,1,1297.8004
20846,0,4295,1,1297.8004
23923,0,4367,1,1297.8004
22695,0,4465,1,1297.8004
21161,0,4269,1,1297.8004
27799,0,4516,1,1297.8004
24069,0,4328,1,1297.8004
27902,0,4323,1,1297.8004
19212,0,4522,1,1297.8004
21333,0,4343,1,1297.8004
24702,0,4228,1,1297.8004
22186,0,4177,1,1297.8004
21356,0,4237,1,1297.8004
25636,0,4190,1,1297.8004
21746,0,4209,1,1297.8004
23220,0,4449,1,1297.8004
20826,0,4322,1,1297.2258
20073,0,4406,1,1293.3804
22243,0,4196,1,1293.3804
21928,0,4192,1,1293.3804
19535,0,4488,1,1293.3804
20654,0,4306,1,1293.3804
22246,0,4198,1,1293.3804
20434,0,4347,1,1293.3804
20059,0,4338,1,1293.3804
22667,0,4531,1,1293.3804
19123,0,4354,1,1293.3804
21396,0,4259,1,1293.3804
19169,0,4509,1,1293.3804
21599,0,4225,1,1293.3804
20526,0,4326,1,1293.3804
24101,0,4342,1,1293.3804
24055,0,4332,1,1293.3804
21150,0,4285,1,1293.3804
19401,0,4481,1,1293.3804
25301,0,4239,1,1293.3804
28364,0,4312,1,1293.3804
24030,0,4357,1,1293.3804
19671,0,4449,1,1293.3804
25453,0,4240,1,1293.3804
20066,0,4405,1,1293.3804
20481,0,4326,1,1293.3804
19202,0,4519,1,1293.3804
24031,0,4381,1,1293.3804
24211,0,4246,1,1293.3804
20882,0,4218,1,1293.3804
19405,0,4494,1,1293.3804
20304,0,4364,1,1293.3804
24065,0,4301,1,1293.3804
24051,0,4342,1,1293.3804
24835,0,4220,1,1293.3804
25500,0,4213,1,1293.3804
21424,0,4252,1,1293.3804
20118,0,4362,1,1293.3804
21343,0,4292,1,1293.3804
19680,0,4452,1,1293.3804
20768,0,4272,1,1293.3804
28700,0,4232,1,1293.3804
21435,0,4182,1,1293.3804
21638,0,4223,1,1293.3804
21643,0,4205,1,1293.3804
18580,0,4431,1,1293.3804
24697,0,4253,1,1293.3804
25576,0,4218,1,1293.3804
21594,0,4224,1,1292.8169
27760,0,4384,1,1292.2533
25584,0,4188,1,1292.2533
20111,0,4380,1,1292.2533
28741,0,4185,1,1292.2533
25572,0,4205,1,1292.2533
24100,0,4349,1,1292.2533
21590,0,4220,1,1292.2533
25603,0,4183,1,1292.2533
19529,0,4493,1,1292.2533
27143,0,4459,1,1292.2533
21695,0,4203,1,1292.2533
19396,0,4476,1,1292.2533
18549,0,4483,1,1292.2533
22656,0,4453,1,1292.2533
29502,275,4262,4,1291.8825
11287,364,4141,27,1289.6131
27809,0,4335,1,1286.7394
25582,0,4194,1,1286.7394
26985,0,4491,1,1286.7394
23762,0,4423,1,1286.7394
24115,0,4253,1,1286.7394
20955,0,4197,1,1286.7394
24058,0,4299,1,1286.7394
20755,0,4305,1,1286.7394
22630,0,4515,1,1286.7394
23752,0,4438,1,1286.7394
27823,0,4348,1,1286.7394
20887,0,4220,1,1286.7394
25447,0,4231,1,1286.7394
24050,0,4332,1,1286.7394
28521,0,4287,1,1286.7394
21699,0,4231,1,1280.6508
27713,0,4192,1,1280.6508
20394,0,4350,1,1280.0983
21932,0,4183,1,1280.0983
11215,303,4185,17,1276.8501
22639,0,4483,1,1276.8054
21162,0,4266,1,1276.8054
21428,0,4208,1,1276.8054
27714,0,4188,1,1276.8054
19679,0,4465,1,1276.8054
22235,0,4181,1,1276.8054
19198,0,4518,1,1276.8054
21797,0,4227,1,1276.8054
23944,0,4442,1,1276.8054
19682,0,4461,1,1276.8054
21342,0,4315,1,1276.8054
20678,0,4309,1,1276.8054
21047,0,4227,1,1276.8054
24104,0,4295,1,1276.8054
19865,0,4440,1,1276.8054
19407,0,4481,1,1276.8054
25501,0,4188,1,1276.8054
20480,0,4336,1,1276.8054
20855,0,4318,1,1276.8054
21313,0,4394,1,1276.8054
24184,0,4314,1,1276.8054
19395,0,4479,1,1276.8054
23984,0,4410,1,1276.8054
20675,0,4320,1,1276.8054
19533,0,4486,1,1276.8054
20031,0,4403,1,1276.8054
19716,0,4446,1,1276.8054
27811,0,4333,1,1276.8054
20320,0,4376,1,1276.8054
20844,0,4306,1,1276.8054
21253,0,4267,1,1276.8054
22238,0,4173,1,1276.8054
20858,0,4292,1,1276.8054
23775,0,4426,1,1276.8054
27702,0,4194,1,1276.8054
24015,0,4370,1,1276.8054
27699,0,4181,1,1276.8054
20878,0,4242,1,1276.8054
24705,0,4243,1,1276.8054
27181,0,4356,1,1276.8054
24187,0,4309,1,1276.8054
21808,0,4229,1,1276.8054
22687,0,4536,1,1276.8054
28701,0,4231,1,1276.8054
21141,0,4263,1,1276.8054
21593,0,4224,1,1276.8054
19240,0,4513,1,1276.8054
19724,0,4475,1,1276.8054
19538,0,4467,1,1276.8054
20437,0,4341,1,1276.8054
21416,0,4240,1,1276.8054
20108,0,4411,1,1276.8054
25578,0,4187,1,1276.8054
21785,0,4208,1,1276.8054
28752,0,4187,1,1276.8054
24212,0,4284,1,1276.8054
19867,0,4415,1,1276.8054
21155,0,4282,1,1276.8054
21410,0,4216,1,1276.8054
24112,0,4249,1,1276.8054
26986,0,4462,1,1276.8054
21344,0,4276,1,1276.8054
21596,0,4209,1,1276.8054
25506,0,4218,1,1276.8054
21427,0,4202,1,1276.8054
27761,0,4372,1,1276.8054
28405,0,4315,1,1276.8054
20072,0,4401,1,1276.8054
25577,0,4174,1,1276.8054
21478,0,4248,1,1276.8054
24197,0,4265,1,1276.8054
21369,0,4262,1,1276.8054
21143,0,4263,1,1276.8054
20894,0,4206,1,1276.8054
28554,0,4262,1,1276.8054
20685,0,4295,1,1276.8054
19394,0,4371,1,1276.8054
20459,0,4324,1,1276.8054
19998,0,4440,1,1276.8054
22036,0,4184,1,1276.8054
19537,0,4455,1,1276.8054
18544,0,4533,1,1276.8054
19892,0,4416,1,1276.8054
27701,0,4180,1,1276.8054
21146,0,4286,1,1276.8054
20001,0,4420,1,1276.8054
23751,0,4464,1,1276.8054
23230,0,4448,1,1276.8054
20525,0,4343,1,1276.8054
22646,0,4487,1,1276.8054
21587,0,4233,1,1276.8054
18842,0,4404,1,1276.8054
24192,0,4276,1,1276.8054
19403,0,4504,1,1276.8054
25454,0,4253,1,1276.8054
20067,0,4393,1,1276.8054
27126,0,4477,1,1276.8054
20044,0,4372,1,1276.8054
20319,0,4369,1,1276.8054
20024,0,4414,1,1276.8054
21504,0,4245,1,1276.8054
20030,0,4400,1,1276.8054
18859,0,4365,1,1276.8054
21584,0,4254,1,1276.8054
19981,0,4440,1,1276.8054
21793,0,4204,1,1276.8054
25465,0,4215,1,1276.8054
20905,0,4181,1,1276.8054
21672,0,4174,1,1276.8054
20321,0,4373,1,1276.8054
20653,0,4320,1,1276.8054
21486,0,4262,1,1276.8054
28396,0,4303,1,1276.8054
22671,0,4470,1,1276.8054
22614,0,4516,1,1276.8054
27128,0,4481,1,1276.8054
19820,0,4425,1,1276.8054
21615,0,4226,1,1276.8054
18855,0,4395,1,1276.8054
24689,0,4239,1,1276.8054
20192,0,4369,1,1276.8054
20693,0,4295,1,1276.8054
20109,0,4397,1,1276.8054
20647,0,4309,1,1276.8054
20006,0,4385,1,1276.8054
27743,0,4191,1,1276.8054
21709,0,4227,1,1276.8054
28556,0,4237,1,1276.8054
21417,0,4240,1,1276.8054
23750,0,4496,1,1276.8054
21749,0,4206,1,1276.8054
13720,0,4278,1,1276.8054
21606,0,4224,1,1276.8054
21812,0,4217,1,1276.8054
27723,0,4180,1,1276.8054
21334,0,4318,1,1276.8054
21151,0,4281,1,1276.8054
14885,0,4257,1,1276.8054
19213,0,4515,1,1276.8054
21042,0,4232,1,1276.8054
21637,0,4217,1,1276.8054
20701,0,4295,1,1276.8054
22221,0,4186,1,1276.8054
25573,0,4227,1,1276.8054
24199,0,4240,1,1276.8054
22218,0,4176,1,1276.8054
20040,0,4403,1,1276.8054
23223,0,4488,1,1276.8054
26987,0,4453,1,1276.8054
25467,0,4225,1,1272.6948
20484,0,4332,1,1272.6948
19170,0,4518,1,1272.6948
21275,0,4245,1,1272.6948
21704,0,4218,1,1272.6948
25446,0,4207,1,1272.6948
20686,0,4318,1,1272.6948
25598,0,4196,1,1272.6948
20291,0,4360,1,1272.6948
21156,0,4274,1,1270.1644
21485,0,4241,1,1270.1644
22241,0,4189,1,1270.1644
21479,0,4239,1,1270.1644
22640,0,4490,1,1270.1644
20310,0,4364,1,1270.1644
20883,0,4214,1,1270.1644
26997,0,4390,1,1270.1644
22631,0,4528,1,1270.1644
21426,0,4244,1,1270.1644
20092,0,4388,1,1270.1644
23779,0,4387,1,1268.2859
20853,0,4304,1,1268.2859
24186,0,4317,1,1268.2859
27183,0,4380,1,1268.2859
27715,0,4193,1,1268.2859
19849,0,4421,1,1268.2859
21475,0,4233,1,1268.2859
22229,0,4196,1,1268.2859
19999,0,4443,1,1268.2859
25489,0,4174,1,1268.2859
21411,0,4203,1,1268.2859
23987,0,4390,1,1268.2859
20463,0,4334,1,1268.2859
21153,0,4281,1,1268.2859
18617,0,4432,1,1268.2859
20197,0,4360,1,1265.7554
27587,0,4206,1,1265.7554
26995,0,4526,1,1265.7554
20785,0,4286,1,1265.7554
19414,0,4382,1,1265.7554
28568,0,4207,1,1265.7554
21644,0,4208,1,1265.7554
20296,0,4384,1,1265.7554
20934,0,4186,1,1265.7554
18841,0,4412,1,1265.7554
22061,0,4174,1,1265.7554
21927,0,4176,1,1265.7554
19413,0,4506,1,1265.7554
27946,0,4211,1,1263.5233
20674,0,4320,1,1263.5233
19683,0,4474,1,1263.5233
20645,0,4313,1,1263.5233
20191,0,4355,1,1263.5233
19704,0,4327,1,1263.5233
19768,0,4423,1,1263.5233
20005,0,4398,1,1263.5233
23747,0,4419,1,1262.3741
19717,0,4460,1,1256.8602
13148,0,4457,1,1256.8602
21437,0,4177,1,1256.1198
11330,344,4147,27,1255.6675
28376,0,4327,1,1253.5894
19199,0,4510,1,1253.5894
20936,0,4174,1,1253.5894
25511,0,4208,1,1253.5894
20207,0,4371,1,1253.5894
22248,0,4199,1,1253.5894
20436,0,4323,1,1253.5894
21235,0,4274,1,1253.5894
20422,0,4345,1,1253.5894
26994,0,4529,1,1253.5894
28555,0,4262,1,1253.5894
21937,0,4195,1,1253.5894
21660,0,4209,1,1253.5894
19393,0,4527,1,1253.5894
20787,0,4273,1,1253.5894
27796,0,4319,1,1253.5894
21152,0,4290,1,1253.5894
19670,0,4462,1,1253.5894
27129,0,4410,1,1253.5894
21281,0,4233,1,1248.0754
13719,0,4388,1,1248.0754
21482,0,4262,1,1248.0754
23924,0,4379,1,1248.0754
20029,0,4410,1,1248.0754
19408,0,4483,1,1248.0754
11262,329,4147,27,1245.1368
20196,0,4356,1,1238.1415
20857,0,4280,1,1238.1415
20110,0,4384,1,1238.1415
22669,0,4515,1,1238.1415
23940,0,4362,1,1238.1415
21919,0,4206,1,1238.1415
19211,0,4510,1,1238.1415
20193,0,4373,1,1238.1415
20877,0,4273,1,1238.1415
21641,0,4203,1,1238.1415
22643,0,4481,1,1238.1415
22062,0,4180,1,1238.1415
27695,0,4200,1,1238.1415
21598,0,4216,1,1238.1415
25488,0,4224,1,1238.1415
24200,0,4233,1,1238.1415
25308,0,4256,1,1238.1415
21807,0,4217,1,1238.1415
21323,0,4364,1,1238.1415
27586,0,4214,1,1238.1415
19159,0,4521,1,1238.1415
21924,0,4174,1,1238.1415
27775,0,4359,1,1238.1415
20032,0,4387,1,1238.1415
18641,0,4438,1,1238.1415
21051,0,4217,1,1238.1415
24712,0,4228,1,1238.1415
21300,0,4520,1,1238.1415
19983,0,4422,1,1238.1415
19167,0,4533,1,1238.1415
24019,0,4368,1,1238.1415
23232,0,4438,1,1238.1415
21586,0,4238,1,1238.1415
20068,0,4387,1,1238.1415
23938,0,4372,1,1238.1415
19530,0,4478,1,1238.1415
20901,0,4191,1,1238.1415
18571,0,4456,1,1238.1415
20735,0,4307,1,1238.1415
27928,0,4295,1,1238.1415
21923,0,4194,1,1238.1415
27127,0,4385,1,1238.1415
20400,0,4347,1,1238.1415
20097,0,4411,1,1238.1415
27697,0,4193,1,1238.1415
25553,0,4223,1,1238.1415
23907,0,4409,1,1238.1415
24202,0,4293,1,1238.1415
27797,0,4384,1,1238.1415
